lat,long,aptos_por_local,local_de_votacao,zona_eleitoral_nro,bairro,endereco,secoes_eleitorais,zona_eleitoral_nome,secao,PT,PMDB,PSDB,PSD
-46.695328,-23.465136,1364.0,EMEI VEREADOR ALEX FREUA NETTO,376.0,JARDIM GUARANI,"RUA SANTANA DO ARACUARI, 185, São Paulo",417ª; 443ª; 464ª; 483ª;,BRASILÂNDIA,1807.0,232.0,38.0,169.0,31.0
-46.56937,-23.464546,2137.0,EMEF. FREI ANTONIO SANT'ANA GALVÃO,349.0,JARDIM CABUÇU,"RUA GENERAL JERÔNIMO FURTADO, 715, São Paulo",424ª; 455ª; 491ª; 548ª; 586ª; 595ª; 619ª;,JAÇANÃ,3718.0,566.0,48.0,231.0,44.0
-46.576881,-23.464506,7492.0,EMEF. OCTÁVIO PEREIRA LOPES,349.0,JAÇANÃ,"RUA ALCY BORGES DOS SANTOS, 242, São Paulo",15ª; Da 27ª à 38ª; 413ª; 421ª; 437ª; 464ª; 483ª; 501ª; 580ª;,JAÇANÃ,3704.0,715.0,266.0,1094.0,392.0
-46.680618,-23.464043,15596.0,EE. PROFESSOR WALFREDO ARANTES CALDAS,376.0,JARDIM GUARANI,"AVENIDA DEPUTADO CANTIDIO SAMPAIO, 1701, São Paulo",Da 106ª à 126ª; 562ª;,BRASILÂNDIA,2998.0,1264.0,314.0,1049.0,214.0
-46.680618,-23.464043,15596.0,EE. PROFESSORA LUIZA SALETTE JUNCÁ DE ALMEIDA,376.0,JARDIM GUARANI,"AVENIDA DEPUTADO CANTÍDIO SAMPAIO, 1701, São Paulo",336ª; 347ª; 354ª; 365ª; 372ª; 382ª; 388ª; 397ª; 403ª; 411ª; 419ª; 432ª; 446ª; 454ª; 474ª; 544ª;,BRASILÂNDIA,6524.0,907.0,209.0,737.0,172.0
-46.680618,-23.464043,15596.0,EE. VILA PENTEADO II,376.0,JARDIM GUARANI,"AVENIDA DEPUTADO CANTÍDIO SAMPAIO, 1701, São Paulo",489ª; 503ª; 512ª; 523ª; 545ª; 580ª; 617ª; 636ª;,BRASILÂNDIA,4405.0,319.0,88.0,290.0,70.0
-46.674141,-23.463869,3691.0,EE. HÉLIOS HEBER LINO,376.0,JARDIM ONDINA,"RUA MONTES PIRINEUS, 600, São Paulo",359ª; 383ª; 408ª; 439ª; 471ª; 497ª; 522ª; 554ª; 584ª; 593ª; 610ª; 624ª;,BRASILÂNDIA,6044.0,544.0,143.0,531.0,124.0
-46.583385,-23.463766,4821.0,CEU. EMEI JAÇANÃ,349.0,JACANA,"AV. ANTONIO CÉSAR NETO, 105, São Paulo",550ª; 561ª; 570ª; 573ª; 591ª; 600ª; 604ª; 610ª;,JAÇANÃ,4659.0,465.0,101.0,241.0,177.0
-46.583385,-23.463766,4821.0,EMEF. CEU. JAÇANÃ,349.0,JARDIM GUAPIRA,"AV. ANTONIO CÉSAR NETO, 105, São Paulo",588ª; 611ª; 614ª; 617ª; 620ª; 624ª; 626ª; 628ª; 631ª; Da 633ª à 634ª; Da 637ª à 638ª;,JAÇANÃ,8101.0,286.0,57.0,126.0,107.0
-46.65234,-23.46349,2450.0,COLÉGIO SUELY BERTOLAZZI FOLLI,422.0,JARDIM PERI,"RUA JOAQUIM DIAS PINTO, 08, São Paulo",Da 211ª à 217ª.,LAUZANE PAULISTA,1498.0,222.0,87.0,348.0,61.0
-46.698181,-23.462521,6398.0,EMEF. SENADOR MILTON CAMPOS,376.0,VILA ISABEL,"RUA PÉRSIO DE SOUZA QUEIROZ FILHO, 155, São Paulo",Da 37ª à 52ª; 543ª;,BRASILÂNDIA,1255.0,1231.0,177.0,801.0,144.0
-46.662849,-23.46237,1742.0,EMEI. ROSA CAROLINA AGAZZI,422.0,VILA DIONÍSIA,"RUA DOUTOR ARAÚJO CASTRO, S/N, São Paulo",Da 246ª à 249ª; 351ª; 361ª;,LAUZANE PAULISTA,1702.0,240.0,148.0,163.0,53.0
-46.69035,-23.462311,1468.0,EMEF. PROFESSOR JOSÉ ALFREDO APOLINÁRIO,376.0,JARDIM GUARANI,"RUA SANTANA DO ARAÇUAÍ, 190, São Paulo",494ª; 514ª; 559ª; 576ª; 613ª; 633ª;,BRASILÂNDIA,3389.0,218.0,25.0,176.0,31.0
-46.621971,-23.46217,3593.0,COLÉGIO PASSIONISTA SANTA GEMA,256.0,TREMEMBE,"RUA ANTÔNIO PESTANA, 155, São Paulo",319ª; 340ª; 351ª; 361ª; 373ª; 386ª; 397ª; 403ª; 417ª; 445ª;,TUCURUVI,3792.0,207.0,125.0,519.0,333.0
-46.650925,-23.461834,6310.0,E.E. PROFª RITA BICUDO PEREIRA,422.0,JARDIM PEDRA BRANCA,"AVENIDA PERI RONCHETTI, 494, São Paulo",Da 66ª à 79ª; 281ª; 299ª; 308ª; 352ª;,LAUZANE PAULISTA,2255.0,596.0,207.0,946.0,169.0
-46.673843,-23.461424,4399.0,EE. JOÃO BOEMER JARDIM,376.0,JARDIM ONDINA,"RUA CRISTOVÃO SANTIAGO, 50, São Paulo",310ª; 312ª; 316ª; 320ª; 323ª; 325ª; 329ª; 343ª; 466ª; 521ª; 532ª; 567ª; 627ª;,BRASILÂNDIA,5291.0,776.0,144.0,551.0,144.0
-46.711639,-23.461069,1814.0,CEU PAULISTANO - EMEF JARDIM PAULISTANO,376.0,JARDIM PAULISTANO (ZONA NORTE),"RUA APARECIDA DO TABOADO, S/N, São Paulo",374ª; 455ª; 540ª; 572ª; 606ª; 614ª; 621ª; 629ª; 634ª; 638ª;,BRASILÂNDIA,5683.0,470.0,43.0,180.0,63.0
-46.700729,-23.461069,7506.0,EE. DEPUTADO LUIZ SÉRGIO CLAUDINO DOS SANTOS,376.0,VILA ISABEL,"RUA PEDRO ANTONIO CONCEIÇÃO, 255, São Paulo",283ª; 290ª; 292ª; 296ª; 301ª; 306ª; 309ª; 313ª; 317ª; 322ª; 326ª; 342ª; Da 362ª à 363ª; 395ª; 484ª; 510ª; 560ª; 566ª; 569ª; 577ª;,BRASILÂNDIA,8083.0,1663.0,183.0,1034.0,209.0
-46.736526,-23.461042000000006,5264.0,EE. ÍTALO BETARELLO,403.0,PARQUE NACOES UNIDAS,"RUA ANDRESSA, 120, São Paulo",Da 81ª à 93ª.,JARAGUÁ,1131.0,842.0,201.0,756.0,252.0
-46.622158,-23.460985,4517.0,EE. ARNALDO BARRETO,256.0,TREMEMBE,"RUA ANTÔNIO PESTANA, 58, São Paulo",Da 164ª à 173ª; 231ª; 307ª;,TUCURUVI,2223.0,247.0,186.0,713.0,439.0
-46.68708,-23.46018,8053.0,EE. DOUTOR UBALDO COSTA LEITE,376.0,JARDIM GUARANI,"RUA JOSÉ DA COSTA PEREIRA, 70, São Paulo",Da 228ª à 248ª.,BRASILÂNDIA,4998.0,1423.0,218.0,993.0,215.0
-46.660465,-23.459728,5589.0,EE. PROFESSOR CRISPIM DE OLIVEIRA,376.0,JARDIM PAULISTANO (ZONA NORTE),"RUA JOAQUIM DE SOUSA BRITO, 122, São Paulo",341ª; 358ª; 380ª; 398ª; 413ª; 438ª; 453ª; 472ª; 487ª; 505ª; 519ª; 542ª; 571ª; 590ª; 595ª;,BRASILÂNDIA,7062.0,1713.0,133.0,532.0,133.0
-46.574402,-23.45964,1514.0,EMEI. FLÁVIO IMPÉRIO,349.0,VILA NILO,"RUA JOSÉ FIGLIOLINI, 735, São Paulo",452ª; 493ª; 553ª; 602ª; 625ª;,JAÇANÃ,2725.0,162.0,45.0,173.0,79.0
-46.677998,-23.459202,4973.0,EMEF. CASTRO ALVES,376.0,JARDIM ELISA MARIA,"RUA AGENOR ALVES MEIRA, 285, São Paulo",340ª; 346ª; 360ª; 379ª; 392ª; 405ª; 425ª; 449ª; 470ª; 490ª; 513ª; 570ª; 592ª;,BRASILÂNDIA,5731.0,949.0,136.0,619.0,145.0
-46.694382,-23.459009,7337.0,EMEF. PROFESSOR ANDRÉ RODRIGUES DE ALCKIMIN,376.0,VILA TERESINHA,"RUA MARCELINO JOSÉ DE FREITAS, 619, São Paulo",Da 178ª à 196ª.,BRASILÂNDIA,3553.0,1276.0,167.0,958.0,231.0
-46.578857,-23.458836,4721.0,EE. DONA CYRENE DE OLIVEIRA LAET,349.0,VILA NILO,"RUA ESTER ELISA, 227, São Paulo",Da 314ª à 325ª; 378ª;,JAÇANÃ,4212.0,458.0,171.0,680.0,239.0
-46.660069,-23.458059,5768.0,E.E. PROFª ELZA SARAIVA MONTEIRO,422.0,COHAB JARDIM ANTARTICA,"AVENIDA DONA MARIANA CALIGIORI RONCHETTI, 1200, São Paulo",Da 80ª à 95ª.,LAUZANE PAULISTA,1400.0,639.0,250.0,1219.0,143.0
-46.604416,-23.457853,4751.0,E.M.E.F. PROFA. ESMERALDA SALLES PEREIRA RAMOS,256.0,JARDIM YARA,"RUA MARIA AMÁLIA LOPES AZEVEDO, 2167, São Paulo",Da 214ª à 225ª.,TUCURUVI,2634.0,347.0,164.0,545.0,485.0
-46.657856,-23.457823,5948.0,EMEF. ZILKA SALABERRY DE CARVALHO,422.0,COHAB JARDIM ANTARTICA,"RUA ANTONIO DE FRANCA E HORTA, 35, São Paulo",Da 201ª à 210ª; 276ª; 304ª; 322ª; 333ª; 340ª; 350ª; 366ª;,LAUZANE PAULISTA,4346.0,614.0,208.0,1375.0,146.0
-46.644073,-23.457737,4630.0,EMEF. RAUL DE LEONI,422.0,VILA PEDRA BRANCA,"AVENIDA JOSÉ DA ROCHA VIANA, 44, São Paulo",Da 265ª à 275ª; 315ª; 363ª;,LAUZANE PAULISTA,3648.0,422.0,161.0,609.0,164.0
-46.67173,-23.45763,6397.0,E.E. ASSIS JOSÉ AMBROSIO,422.0,JARDIM PERI NOVO,"RUA ALFARROBEIRAS, S/N, São Paulo",Da 146ª à 157ª; 292ª; 296ª; 343ª; 347ª; 353ª; 365ª;,LAUZANE PAULISTA,3814.0,1056.0,270.0,749.0,201.0
-46.624981,-23.457569,6025.0,E.M.E.F. PROF. NOÉ AZEVEDO,256.0,VILA IRMAOS ARNONI,"RUA SÃO CLETO, 165, São Paulo",Da 174ª à 184ª; 241ª; 253ª; 337ª; 428ª;,TUCURUVI,3228.0,340.0,224.0,887.0,435.0
-46.664417,-23.457361,6582.0,E.E. PASTOR PAULO LEIVAS MACALÃO,422.0,JARDIM PEDRA BRANCA,"RUA ALTO SUCURIU, 327, São Paulo",Da 158ª à 172ª; 282ª; 303ª; 306ª; 310ª;,LAUZANE PAULISTA,3676.0,794.0,258.0,1148.0,171.0
-46.743229,-23.45639,4695.0,EMEF. BRIGADEIRO HENRIQUE RAYMUNDO DYOTT FONTENELLE,403.0,JARAGUA,"RUA NOSSA SENHORA DA CONCEIÇÃO, 384, São Paulo",Da 45ª à 56ª; 189ª; 209ª;,JARAGUÁ,1004.0,660.0,120.0,604.0,183.0
-46.59716,-23.456381,5273.0,EE. PROFA. JUDITH GUIMARÃES DOS SANTOS,256.0,BORTOLANDIA,"RUA MANUEL PEREIRA SAMPAIO, 66, São Paulo",Da 64ª à 76ª; 336ª;,TUCURUVI,1246.0,440.0,183.0,626.0,464.0
-46.703041,-23.456341,555.0,EE. JARDIM CARUMBÉ,376.0,JARDIM CARUMBÉ,"RUA ROSALVO JOSÉ DA SILVA, S/N, São Paulo",604ª; 616ª; 625ª; 632ª;,BRASILÂNDIA,2477.0,156.0,15.0,57.0,11.0
-46.739273,-23.455688,4870.0,EMEF. ERNESTO MORAES LEME,403.0,JARDIM SANTA LUCRECIA,"RUA VALE DAS FLORES, 120, São Paulo",Da 125ª à 129ª; 136ª; 140ª; 144ª; 147ª; 151ª; 196ª; 225ª; 238ª; 245ª; 251ª;,JARAGUÁ,2508.0,760.0,92.0,558.0,185.0
-46.684818,-23.455681,3556.0,EMEF. PROFESSORA CECÍLIA MORAES DE VASCONCELOS,376.0,CONJUNTO PROMORAR ESTRADA DA PARADA,"RUA ROMULO NALDI, 147, São Paulo",424ª; 461ª; 482ª; 508ª; 528ª; 534ª; 583ª; 589ª; 597ª; 608ª; 618ª; 620ª; 635ª; 639ª;,BRASILÂNDIA,7826.0,801.0,105.0,326.0,120.0
-46.74218,-23.455641,2507.0,COLÉGIO VACCARO,403.0,JARAGUA,"RUA NOSSA SENHORA DA CONCEIÇÃO, 226, São Paulo",Da 57ª à 58ª; 185ª; 188ª; 204ª; 222ª; 232ª; 244ª;,JARAGUÁ,1390.0,310.0,59.0,362.0,96.0
-46.646561,-23.455601,3561.0,E.E. FRANCISCO VOCCIO,422.0,JARDIM ITATINGA,"RUA ITA, S/N, São Paulo",Da 254ª à 259ª; 284ª; 326ª; 339ª;,LAUZANE PAULISTA,2488.0,299.0,105.0,513.0,104.0
-46.600422,-23.455259,1175.0,E.M.E.I. PROFA. EUDÓXIA DE BARROS,256.0,PARQUE CASA DE PEDRA,"RUA SÔNIA MARGY, 246, São Paulo",413ª; 431ª; 449ª;,TUCURUVI,1293.0,63.0,36.0,122.0,117.0
-46.747452,-23.45499,3611.0,EE. PROFA. ISABEL VIEIRA DE SERPA E PAIVA,403.0,JARAGUA,"AV. JERIMANDUBA, S/N, São Paulo",Da 59ª à 67ª.,JARAGUÁ,567.0,454.0,81.0,525.0,150.0
-46.597191,-23.45499,8723.0,EE. ÂNGELO BORTOLO,256.0,BORTOLANDIA,"RUA ANTÔNIO GONÇALVES SILVA, 91, São Paulo",Da 77ª à 98ª.,TUCURUVI,1925.0,658.0,295.0,1068.0,822.0
-46.716957,-23.454908,4569.0,EMEF. RENATO ANTONIO CHECCHIA,389.0,JARDIM SYDNEY,"RUA CONDE MONTERONE, 101, São Paulo",Da 87ª à 89ª; 257ª; 272ª; 289ª; 314ª; 331ª; 353ª; 371ª; 389ª; 414ª; 435ª; 458ª;,PERUS,4147.0,998.0,76.0,285.0,173.0
-46.610889,-23.454889,5085.0,E.M.E.F. JOÃO RAMOS PERNAMBUCO-ABOLICIONISTA,256.0,JARDIM VIRGINIA BIANCA,"RUA JOÃO NICOLAU CHAMMA, 253, São Paulo",Da 138ª à 149ª; 345ª;,TUCURUVI,2067.0,462.0,157.0,545.0,455.0
-46.589374,-23.454664,6188.0,EE. PROFA. EUNICE TEREZINHA DE OLIVEIRA FRÁGOAS,256.0,SITIO DO PIQUERI,"AV. ANTONELO DA MESSINA, 222, São Paulo",262ª; Da 266ª à 267ª; 275ª; 288ª; 299ª; 311ª; 344ª; 355ª; 368ª; 380ª; 399ª; 404ª; 414ª; 429ª; 438ª;,TUCURUVI,5499.0,823.0,173.0,547.0,415.0
-46.602203,-23.45458,3957.0,COLÉGIO UNIVIP ESCOLAS ASSOCIADAS,256.0,TUCURUVI,"AV. CEL. SEZEFREDO FAGUNDES, 2805, São Paulo",318ª; 327ª; 358ª; 365ª; 376ª; 381ª; 390ª; 394ª; 401ª; 409ª;,TUCURUVI,3719.0,229.0,131.0,403.0,399.0
-46.657211,-23.45451,1796.0,EMEI. PROFª MARIA LUCIA PETIT DA SILVA,422.0,COHAB JARDIM ANTARTICA,"RUA SOLAR, 303, São Paulo",Da 235ª à 238ª; 316ª;,LAUZANE PAULISTA,1262.0,173.0,85.0,414.0,48.0
-46.724854,-23.454428,1638.0,EMEF. PROFª  ALICE MEIRELLES REIS,389.0,COHAB TAIPAS,"AVENIDA ELISIO TEIXEIRA LEITE, S/N., São Paulo",384ª; 399ª; 416ª; 419ª; 431ª; 444ª; 454ª; 474ª;,PERUS,3421.0,335.0,27.0,133.0,57.0
-46.699619,-23.45414,261.0,EMEI CORONEL JOSÉ CANAVÓ FILHO,376.0,JARDIM CARUMBÉ,"RUA EUVALDO AUGUSTO FREIRE, 02, São Paulo",585ª; 631ª;,BRASILÂNDIA,1216.0,45.0,4.0,24.0,6.0
-46.619606,-23.45363,3154.0,EE. PROFA. MARIA PAULA MARCONDES DOMINGUES,256.0,VILA ALBERTINA,"RUA MANUEL MORAIS PONTES, 395, São Paulo",Da 158ª à 163ª; 232ª; 245ª; 334ª;,TUCURUVI,1774.0,205.0,119.0,428.0,337.0
-46.746067,-23.453443,904.0,EMEI. JÚLIO ALVES PEREIRA,403.0,CIDADE D'ABRIL,"RUA CAROLINA CARVALHO, 67, São Paulo",186ª; 197ª; 213ª; 240ª; 262ª; 272ª;,JARAGUÁ,1370.0,113.0,17.0,100.0,33.0
-46.61021,-23.453239,2677.0,CEI. PROFA. CÉLIA REGINA KUHL,256.0,JARDIM VIRGINIA BIANCA,"RUA CAETANO TEIXEIRA, 291, São Paulo",321ª; 379ª; 388ª; 406ª; 418ª; 439ª; 456ª;,TUCURUVI,2807.0,304.0,90.0,231.0,192.0
-46.737213,-23.453168,2079.0,EMEI. ESTRADA TURÍSTICA DO JARAGUÁ,403.0,CONJUNTO HABITACIONAL TURISTICA,"RUA CACHOEIRO DO ITAPEMIRIM, S/N, São Paulo",168ª; 183ª; 200ª; 212ª; 224ª; 235ª; 247ª; 255ª;,JARAGUÁ,1724.0,348.0,18.0,456.0,49.0
-46.7309,-23.453096,5267.0,EMEF. PROF. LUIZ DAVID SOBRINHO,403.0,JARDIM VIVAN,"RUA BARRA DA FORQUILHA, 160, São Paulo",Da 94ª à 105ª; 135ª; 139ª; 171ª; 207ª;,JARAGUÁ,1846.0,988.0,200.0,633.0,217.0
-46.65205,-23.452949,3631.0,E.E. MIN. DILSON FUNARO,422.0,JARDIM PEDRA BRANCA,"AVENIDA FRANCISCO MACHADO DA SILVA,  1410, São Paulo",Da 184ª à 191ª; 279ª; 309ª;,LAUZANE PAULISTA,2088.0,363.0,94.0,605.0,83.0
-46.717987,-23.452381,5477.0,EE. PROF. FRANCISCO FARIA NETO,389.0,JARDIM SYDNEY,"RUA SILVÉRIO DE CASTRO E SOUSA, 102, São Paulo",Da 32ª à 46ª; 343ª;,PERUS,928.0,1054.0,105.0,438.0,186.0
-46.75256,-23.45191,2086.0,EMEF. ALDO RIBEIRO LUZ,403.0,JARDIM SANTA LUCRECIA,"RUA JEAN CORALLI, 135, São Paulo",Da 123ª à 124ª; 137ª; 152ª; 156ª; 195ª; 241ª;,JARAGUÁ,1128.0,326.0,31.0,259.0,115.0
-46.730213,-23.451235,1278.0,EMEI. FERNANDO DE AZEVEDO,403.0,JARDIM VIVAN,"RUA BARRA DA FORQUILHA, 510, São Paulo",187ª; 199ª; 215ª; 231ª; 248ª; 266ª;,JARAGUÁ,1346.0,261.0,46.0,127.0,54.0
-46.67857,-23.450682,5870.0,EE. PROFESSOR FLAMÍNIO FAVERO,376.0,JARDIM DOS FRANCOS,"AVENIDA GENERAL PENHA BRASIL, 3001, São Paulo",250ª; Da 252ª à 254ª; 260ª; 263ª; 266ª; 271ª; Da 276ª à 277ª; 282ª; 289ª; 291ª; 297ª; 299ª;,BRASILÂNDIA,4080.0,1223.0,171.0,678.0,214.0
-46.687882,-23.450655,4266.0,EMEF. JOÃO AMÓS COMENIUS,376.0,JARDIM VISTA ALEGRE,"RUA IBIRAIARAS, 400, São Paulo",339ª; 355ª; 368ª; 381ª; 396ª; 409ª; 431ª; 448ª; 537ª; 575ª; 591ª; 612ª; 623ª;,BRASILÂNDIA,6065.0,1268.0,132.0,393.0,109.0
-46.71936,-23.450648,3387.0,EE. PARQUE ANHANGUERA,389.0,RESIDENCIAL SOL NASCENTE,"RUA SÃO MARCOS, 79, São Paulo",Da 214ª à 221ª; 273ª; 341ª; 477ª;,PERUS,2831.0,451.0,44.0,669.0,641.0
-46.68475,-23.450333,2269.0,EMEI BILAC PINTO,376.0,JARDIM VISTA ALEGRE,"RUA IBIRAIARAS, 19, São Paulo",460ª; 473ª; 488ª; 504ª; 517ª; 536ª; 600ª;,BRASILÂNDIA,3578.0,648.0,54.0,167.0,82.0
-46.788681,-23.44986,1036.0,EE. PROFESSORA ZORAIDE DE CAMPOS HELU,389.0,VILA SULINA,"RUA GIOVANNI PALADINO, 76, São Paulo",306ª; 346ª; 406ª; 448ª;,PERUS,1506.0,168.0,24.0,79.0,80.0
-46.585541,-23.44985,5463.0,EE. PROF. JOÃO BAPTISTA ALVES DA SILVA,256.0,SITIO DO PIQUERI,"RUA MANUEL VIEIRA DA LUZ, 384, São Paulo",Da 226ª à 227ª; 236ª; 238ª; 246ª; 249ª; 251ª; 256ª; 259ª; 268ª; Da 282ª à 283ª; 316ª; 350ª;,TUCURUVI,3687.0,754.0,155.0,526.0,367.0
-46.611099,-23.449381,3159.0,EE. PROF. IZAC SILVÉRIO,256.0,JARDIM VIRGINIA BIANCA,"RUA BITENCOURT DA SILVA, 190, São Paulo",258ª; 260ª; 263ª; 265ª; Da 269ª à 270ª; 300ª; 346ª; 463ª;,TUCURUVI,2694.0,314.0,102.0,269.0,271.0
-46.609508,-23.449301,1536.0,E.M.E.I. DINA KUTNER DE SOUZA - DINA SFAT,256.0,JARDIM SANTO ALBERTO,"RUA MANUEL ARAÚJO ARAGÃO, 317, São Paulo",322ª; 343ª; 362ª; 392ª;,TUCURUVI,1419.0,152.0,43.0,111.0,109.0
-46.744167,-23.448872,6321.0,EE. ANA SIQUEIRA DA SILVA,403.0,CIDADE D'ABRIL,"RUA MAURO DE ARAÚJO RIBEIRO, 678, São Paulo",Da 68ª à 80ª; 164ª; 173ª; 180ª;,JARAGUÁ,1479.0,925.0,123.0,808.0,249.0
-46.702492,-23.44824,2306.0,EE. PROFESSORA MARIA HELENA GONÇALVES DE ARRUDA,376.0,JARDIM ISMENIA,"AVENIDA DEPUTADO CANTÍDIO SAMPAIO, 4678, São Paulo",445ª; 479ª; 506ª; 539ª; 558ª; 563ª; 605ª; 628ª;,BRASILÂNDIA,4323.0,473.0,59.0,329.0,86.0
-46.594341,-23.447947,4015.0,E.M.E.F. MARECHAL RONDON,256.0,PARQUE CASA DE PEDRA,"RUA DO BURUI, 120, São Paulo",276ª; 284ª; 294ª; 315ª; 328ª; 366ª; 383ª; 395ª; 412ª; 435ª; 464ª;,TUCURUVI,3952.0,279.0,140.0,349.0,388.0
-46.751087,-23.447466,3296.0,EE. PROF. LEÔNIDAS HORTA DE MACEDO,403.0,JARDIM IPANEMA(ZONA OESTE),"RUA MIGUEL RIBAS, 11, São Paulo",Da 106ª à 113ª.,JARAGUÁ,876.0,442.0,61.0,395.0,100.0
-46.731308,-23.446314,3931.0,EMEF. DEPUTADO ROGÊ FERREIRA,403.0,PARQUE PAN AMERICANO,"ESTRADA DO CORREDOR, 1210, São Paulo",181ª; 192ª; 198ª; 210ª; 216ª; 220ª; 223ª; 226ª; 228ª; 230ª;,JARAGUÁ,2124.0,814.0,100.0,408.0,193.0
-46.737076,-23.446144,4304.0,EE. FRIEDRICH VON VOITH,403.0,PARQUE NACOES UNIDAS,"RUA ANTONIO DE CABEZÓN, 398, São Paulo",Da 114ª à 122ª; 158ª; 162ª; 206ª;,JARAGUÁ,1588.0,695.0,157.0,576.0,175.0
-46.694996,-23.446125,6851.0,EE. DOUTOR GENÉSIO DE ALMEIDA MOURA,376.0,JARDIM DAMASCENO,"RUA DOMINGOS AREVALO, 862, São Paulo",286ª; 298ª; 305ª; 311ª; 321ª; 328ª; 350ª; 369ª; 386ª; 399ª; 410ª; 426ª; 459ª; 486ª; 518ª; 538ª; 564ª; 596ª; 619ª; 641ª;,BRASILÂNDIA,8610.0,1450.0,296.0,618.0,203.0
-46.71645,-23.445869,3387.0,EMEI. CONJUNTO RESIDENCIAL ELISIO TEIXEIRA LEITE,389.0,CONJUNTO RESIDENCIAL ELISIO TEIXEIRA LEITE,"RUA EGIDIO FELINI, 81, São Paulo",Da 123ª à 124ª; 259ª; 269ª; 279ª; 290ª; 304ª; 316ª; 320ª; 330ª;,PERUS,2614.0,631.0,73.0,314.0,129.0
-46.5867,-23.444981,6047.0,EE. DR. PEDRO DE MORAES VICTOR,256.0,JARDIM ATALIBA LEONEL,"RUA CARLOS MARTEL, 11, São Paulo",271ª; 274ª; 281ª; 287ª; 293ª; 301ª; 313ª; 333ª; 335ª; 370ª; 391ª; 405ª; 419ª; 433ª; 451ª;,TUCURUVI,5157.0,778.0,205.0,412.0,454.0
-46.717049,-23.444799,9163.0,EE. ELISIO TEIXEIRA LEITE III,389.0,SÍTIO MORRO GRANDE,"AVENIDA ELISIO TEIXEIRA LEITE, 6700 A, São Paulo",Da 108ª à 119ª.,PERUS,1362.0,814.0,60.0,323.0,157.0
-46.717049,-23.444799,9163.0,EE. JACOB SALVADOR ZVEIBIL,389.0,VILA BRASILANDIA,"AVENIDA ELISIO TEIXEIRA LEITE, 6700, São Paulo",Da 72ª à 86ª; 340ª;,PERUS,1525.0,1141.0,125.0,483.0,210.0
-46.734211,-23.44466,1684.0,EE REPÚBLICA DA ARGENTINA,403.0,PARQUE NACOES UNIDAS,"RUA PHILONILIA GONÇALVES DOS SANTOS, S/ N, São Paulo",Da 233ª à 234ª; 237ª; 239ª; 242ª; 246ª; Da 249ª à 250ª; Da 253ª à 254ª; 256ª; 264ª; 267ª;,JARAGUÁ,3224.0,417.0,45.0,175.0,79.0
-46.801552,-23.4438,2733.0,EMEF. JARDIM MONTE BELO,389.0,JARDIM MONTE BELO,"RUA PALMEIRÓPOLIS, S/N., São Paulo",294ª; 313ª; 327ª; 347ª; 379ª; 395ª; 425ª; 436ª; 450ª;,PERUS,3366.0,1185.0,34.0,148.0,127.0
-46.72039,-23.443246,2654.0,EMEF. ERNANI SILVA BRUNO,389.0,VILA BRASILANDIA,"RUA INTERATIVA, 100, São Paulo",Da 102ª à 104ª; 260ª; 283ª; 309ª; 329ª; 352ª;,PERUS,1842.0,681.0,45.0,261.0,89.0
-46.796242,-23.442499,2201.0,EE. JARDIM CANAÃ,389.0,PARQUE ANHANGUERA,"RUA CORONEL JOSÉ GLADIADOR, S/N., São Paulo",Da 222ª à 226ª; 262ª; 293ª;,PERUS,1675.0,695.0,30.0,230.0,124.0
-46.741333,-23.442459,3279.0,E.E. OSCAR BLÓIS,403.0,PARQUE PAN AMERICANO,"RUA ÂNGELO DA SILVA, 20, São Paulo",138ª; 142ª; 145ª; 149ª; 154ª; 160ª; 166ª; 172ª; 177ª; 179ª;,JARAGUÁ,1582.0,633.0,100.0,423.0,114.0
-46.707329,-23.441879,3363.0,EE. PROFª  EULICE SILVIO MENDONÇA DA SILVA,389.0,JARDIM BRASILIA,"AVENIDA DEPUTADO CANTIDIO SAMPAIO, 5647, São Paulo",Da 105ª à 107ª; 278ª; 322ª; 355ª; 366ª; 380ª; 415ª; 445ª; 467ª;,PERUS,3346.0,836.0,74.0,369.0,85.0
-46.711941,-23.441311,5904.0,EE. CONJUNTO HABITACIONAL BRIGADEIRO EDUARDO GOMES,389.0,CONJUNTO RESIDENCIAL ELISIO TEIXEIRA LEITE,"RUA JOÃO AMADO COUTINHO, 1010, São Paulo",Da 47ª à 60ª; 339ª; 358ª; 382ª;,PERUS,1828.0,1426.0,123.0,546.0,219.0
-46.749187,-23.440645,3712.0,E.E. MINISTRO OSCAR DIAS CORREA,403.0,JARAGUA,"AVENIDA ALEXIOS JAFET -1800, São Paulo",157ª; 161ª; 170ª; 176ª; 182ª; 191ª; 205ª; 214ª; 219ª; 227ª;,JARAGUÁ,1902.0,566.0,59.0,489.0,127.0
-46.720734,-23.440569,4575.0,EMEF. PROF. ANTONIO RODRIGUES DE CAMPOS,389.0,JARDIM SHANGRILA(ZONA NORTE),"RUA PRÍNCIPE, 38, São Paulo",Da 120ª à 122ª; 258ª; 265ª; 286ª; 301ª; 323ª; 356ª; 365ª; 377ª; 398ª;,PERUS,3292.0,1447.0,169.0,444.0,126.0
-46.708458,-23.44014,4615.0,EMEF. GENERAL VICENTE DE PAULA DALE COUTINHO,389.0,VILA SOUZA,"AVENIDA DEPUTADO CANTIDIO SAMPAIO, 6813, São Paulo",Da 22ª à 31ª; 337ª; 359ª; 372ª;,PERUS,1333.0,1222.0,117.0,491.0,178.0
